Top values of organization.name,Top values of network.application,Top values of url.original,Top values of source.ip,Count of records
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%20E7450&os=Win%2010%20(18363.1734)&build=6.0.7240.285&up=true&serial=8CLSVF2&id=0db3d0e4-cea7-485f-9a1a-04206ecbecd5&dl=true&saaver=3.8.1.23&wr=2/9/2020%2012:59:59%20PM,172.32.252.97,19
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%20E7450&os=Win%2010%20(18363.1734)&build=6.0.7240.285&up=true&serial=8CLSVF2&id=0db3d0e4-cea7-485f-9a1a-04206ecbecd5&dl=true&saaver=3.8.1.23&wr=2/9/2020%2012:59:59%20PM,172.32.252.53,8
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,10.3.12.15,17
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.128,15
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.82,7
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,10.1.14.25,6
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.101,5
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.145,4
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.110,4
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,10.3.12.76,4
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,10.3.12.65,4
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.67,3
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.61,3
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.42,3
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.107,2
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.60,2
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.43,2
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.84,2
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.39,2
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.83,2
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,10.1.14.28,2
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,10.1.14.20,1
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,172.32.252.71,1
Cabarrus County,web-browsing,content.dellsupportcenter.com/mstr/pd.txt?pr=Latitude%205411&os=Win%2010%20(18363.1500)&build=6.0.7193.611&up=true&serial=DGN3063&id=66b53bcf-df33-410a-882e-c3efa5873fcd,10.1.14.38,1
